NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS;;;;;;
40417;10964;73511;CC;22/09/18;40;;;;;;
40418;11033;74701;CC;22/09/18;92;;;;;;
40419;11809;81278;CC;21/09/18;33;;;;;;
40420;11876;75364;CC;21/09/18;35;;;;;;
40421;11884;78111;CC;21/09/18;70;;;;;;
40422;11924;72535;CC;21/09/18;52;;;;;;
40423;11931;77128;CC;21/09/18;57;;;;;;
40424;11966;80573;CC;21/09/18;92;;;;;;
40425;12054;77706;CC;21/09/18;48;;;;;;
40426;12187;80768;CC;21/09/18;38;;;;;;
40427;10373;75672;CC;21/09/18;101;;;;;;
40428;10389;76822;CC;21/09/18;72;;;;;;
40429;10433;75718;CC;21/09/18;75;;;;;;
40430;10474;77352;CC;21/09/18;90;;;;;;
40431;10477;81936;CC;21/09/18;34;;;;;;
40432;10522;79780;CC;21/09/18;85;;;;;;
40433;10543;77897;CC;21/09/18;111;;;;;;
40434;10552;76735;CC;21/09/18;47;;;;;;
40435;10566;81370;CC;21/09/18;110;;;;;;
40436;10592;80430;CC;21/09/18;34;;;;;;
40437;10609;72384;TI;21/09/18;67;;;;;;
40438;10639;77906;CC;21/09/18;85;;;;;;
40439;10673;73313;CC;21/09/18;108;;;;;;
40440;10703;80869;CC;21/09/18;52;;;;;;
40441;10722;77701;CC;21/09/18;50;;;;;;
40442;10768;77562;CC;21/09/18;45;;;;;;
40443;10821;77963;CC;21/09/18;119;;;;;;
40444;10844;73246;CC;21/09/18;65;;;;;;
40445;10904;75126;CC;21/09/18;96;;;;;;
40446;10943;72350;CC;21/09/18;109;;;;;;
40447;11003;77025;CC;21/09/18;118;;;;;;
40448;11051;77858;CC;21/09/18;36;;;;;;
40449;11899;72775;CC;20/09/18;46;;;;;;
40450;11992;78106;CC;20/09/18;85;;;;;;
40451;12051;75569;CC;20/09/18;61;;;;;;
40452;12057;77305;CC;20/09/18;89;;;;;;
40453;12090;76647;CC;20/09/18;82;;;;;;
40454;12120;77554;CC;20/09/18;31;;;;;;
40455;12140;81087;CC;20/09/18;104;;;;;;
40456;10331;81201;CC;20/09/18;82;;;;;;
40457;10377;80357;CC;20/09/18;33;;;;;;
40458;10384;79339;CC;20/09/18;98;;;;;;
40459;10400;74482;CC;20/09/18;98;;;;;;
40460;10458;73205;CC;20/09/18;108;;;;;;
40461;10472;74068;CC;20/09/18;84;;;;;;
40462;10496;76836;CC;20/09/18;101;;;;;;
40463;10634;73960;CC;20/09/18;59;;;;;;
40464;10717;80470;CC;20/09/18;62;;;;;;
40465;10724;82047;CC;20/09/18;99;;;;;;
40466;10765;77765;CC;20/09/18;44;;;;;;
40467;10809;77266;CC;20/09/18;35;;;;;;
40468;10849;80874;CC;20/09/18;33;;;;;;
40469;10865;79490;CC;20/09/18;114;;;;;;
40470;11822;77192;CC;19/09/18;47;;;;;;
40471;11866;72160;CC;19/09/18;104;;;;;;
40472;11912;77805;CC;19/09/18;33;;;;;;
40473;11995;79598;CC;19/09/18;98;;;;;;
40474;11998;77219;CC;19/09/18;42;;;;;;
40475;12006;78352;CC;19/09/18;73;;;;;;
40476;12048;73408;CC;19/09/18;93;;;;;;
40477;12060;78648;CC;19/09/18;103;;;;;;
40478;12254;72375;CC;19/09/18;67;;;;;;
40479;10328;77978;CC;19/09/18;44;;;;;;
40480;10332;74832;CC;19/09/18;83;;;;;;
40481;10468;75027;CC;19/09/18;113;;;;;;
40482;10533;79788;CC;19/09/18;44;;;;;;
40483;10642;73956;CC;19/09/18;53;;;;;;
40484;10680;74796;CC;19/09/18;33;;;;;;
40485;10683;78517;CC;19/09/18;78;;;;;;
40486;10725;73321;CC;19/09/18;36;;;;;;
40487;10789;72513;CC;19/09/18;47;;;;;;
40488;10837;76535;TI;19/09/18;61;;;;;;
40489;10847;74787;CC;19/09/18;74;;;;;;
40490;10878;76984;CC;19/09/18;52;;;;;;
40491;10959;78640;CC;19/09/18;100;;;;;;
40492;11896;76833;CC;18/09/18;52;;;;;;
40493;12130;79060;CC;18/09/18;110;;;;;;
40494;12139;73367;CC;18/09/18;51;;;;;;
40495;12152;76421;CC;18/09/18;67;;;;;;
40496;10380;76819;CC;18/09/18;69;;;;;;
40497;10440;75640;CC;18/09/18;59;;;;;;
40498;10453;79351;CC;18/09/18;80;;;;;;
40499;10534;80308;CC;18/09/18;58;;;;;;
40500;10555;73247;CC;18/09/18;65;;;;;;
40501;10607;74427;CC;18/09/18;87;;;;;;
40502;10630;72922;CC;18/09/18;32;;;;;;
40503;10761;80986;CC;18/09/18;106;;;;;;
40504;10770;72285;CC;18/09/18;37;;;;;;
40505;10787;80472;CC;18/09/18;71;;;;;;
40506;10788;78960;CC;18/09/18;31;;;;;;
40507;10824;73278;CC;18/09/18;103;;;;;;
40508;10998;81724;CC;18/09/18;33;;;;;;
40509;11002;72885;CC;18/09/18;81;;;;;;
40510;11053;75414;CC;18/09/18;87;;;;;;
40511;11775;79504;CC;17/09/18;54;;;;;;
40512;11804;80855;CC;17/09/18;41;;;;;;
40513;11823;77411;CC;17/09/18;42;;;;;;
40514;11839;82084;CC;17/09/18;53;;;;;;
40515;11870;73201;CC;17/09/18;116;;;;;;
40516;11902;79181;CC;17/09/18;94;;;;;;
40517;12072;76210;CC;17/09/18;35;;;;;;
40518;12078;74185;CC;17/09/18;57;;;;;;
40519;12158;73393;CC;17/09/18;96;;;;;;
40520;12216;73749;TI;17/09/18;72;;;;;;
40521;10272;79794;CC;17/09/18;89;;;;;;
40522;10339;76589;CC;17/09/18;63;;;;;;
40523;10479;80167;CC;17/09/18;85;;;;;;
40524;10610;81477;CC;17/09/18;85;;;;;;
40525;10611;75853;CC;17/09/18;58;;;;;;
40526;10646;72209;CC;17/09/18;94;;;;;;
40527;10669;80364;CC;17/09/18;79;;;;;;
40528;10670;72494;CC;17/09/18;62;;;;;;
40529;10762;74359;TI;17/09/18;88;;;;;;
40530;10766;73312;CC;17/09/18;72;;;;;;
40531;10810;72290;CC;17/09/18;45;;;;;;
40532;10896;81829;CC;17/09/18;115;;;;;;
40533;11009;80383;CC;17/09/18;64;;;;;;
40534;11770;77068;CC;16/09/18;39;;;;;;
40535;11771;78787;CC;16/09/18;52;;;;;;
40536;11784;78990;CC;16/09/18;46;;;;;;
40537;11794;72224;CC;16/09/18;40;;;;;;
40538;11811;79974;CC;16/09/18;41;;;;;;
40539;11827;75607;CC;16/09/18;45;;;;;;
40540;11916;77550;CC;16/09/18;99;;;;;;
40541;11957;80740;CC;16/09/18;34;;;;;;
40542;12012;73276;CC;16/09/18;85;;;;;;
40543;12194;74777;CC;16/09/18;46;;;;;;
40544;12222;74752;CC;16/09/18;104;;;;;;
40545;12229;73291;CC;16/09/18;69;;;;;;
40546;10354;76847;CC;16/09/18;58;;;;;;
40547;10461;78624;CC;16/09/18;37;;;;;;
40548;10532;74247;CC;16/09/18;46;;;;;;
40549;10748;75502;CC;16/09/18;87;;;;;;
40550;10780;81578;CC;16/09/18;53;;;;;;
40551;10796;79591;CC;16/09/18;115;;;;;;
40552;10852;72787;CC;16/09/18;115;;;;;;
40553;10857;76760;CC;16/09/18;54;;;;;;
40554;10948;75246;CC;16/09/18;80;;;;;;
40555;11010;75015;CC;16/09/18;88;;;;;;
40556;11014;78341;CC;16/09/18;105;;;;;;
40557;11046;78275;CC;16/09/18;37;;;;;;
40558;11797;78217;CC;15/09/18;47;;;;;;
40559;11871;73634;CC;15/09/18;70;;;;;;
40560;11890;75753;CC;15/09/18;64;;;;;;
40561;12138;77631;TI;15/09/18;106;;;;;;
40562;12250;80519;CC;15/09/18;63;;;;;;
40563;10276;73528;CC;15/09/18;84;;;;;;
40564;10286;72883;CC;15/09/18;100;;;;;;
40565;10448;80292;CC;15/09/18;91;;;;;;
40566;10471;73834;CC;15/09/18;105;;;;;;
40567;10501;73161;TI;15/09/18;84;;;;;;
40568;10519;78697;CC;15/09/18;98;;;;;;
40569;10645;80716;CC;15/09/18;55;;;;;;
40570;10672;75136;CC;15/09/18;35;;;;;;
40571;10674;81562;CC;15/09/18;79;;;;;;
40572;10836;74194;CC;15/09/18;34;;;;;;
40573;10885;80032;CC;15/09/18;99;;;;;;
40574;10900;80892;CC;15/09/18;108;;;;;;
40575;10950;79904;CC;15/09/18;50;;;;;;
40576;10999;74830;CC;15/09/18;62;;;;;;
40577;11805;79075;CC;14/09/18;60;;;;;;
40578;11831;80589;CC;14/09/18;35;;;;;;
40579;11844;73948;CC;14/09/18;46;;;;;;
40580;11887;77225;CC;14/09/18;120;;;;;;
40581;12066;74674;CC;14/09/18;99;;;;;;
40582;12134;79169;CC;14/09/18;41;;;;;;
40583;12144;76764;CC;14/09/18;72;;;;;;
40584;12239;81347;CC;14/09/18;112;;;;;;
40585;12241;76869;CC;14/09/18;89;;;;;;
40586;10345;82048;CC;14/09/18;66;;;;;;
40587;10368;75478;CC;14/09/18;75;;;;;;
40588;10395;78257;CC;14/09/18;41;;;;;;
40589;10396;80760;CC;14/09/18;110;;;;;;
40590;10435;79668;CC;14/09/18;118;;;;;;
40591;10483;73766;CC;14/09/18;48;;;;;;
40592;10504;78857;CC;14/09/18;111;;;;;;
40593;10513;75880;CC;14/09/18;56;;;;;;
40594;10538;76042;CC;14/09/18;58;;;;;;
40595;10558;74481;CC;14/09/18;48;;;;;;
40596;10614;74922;CC;14/09/18;36;;;;;;
40597;10817;76664;CC;14/09/18;79;;;;;;
40598;10819;75426;CC;14/09/18;65;;;;;;
40599;10820;80660;CC;14/09/18;81;;;;;;
40600;10883;81461;CC;14/09/18;90;;;;;;
40601;10962;73224;CC;14/09/18;56;;;;;;
40602;11818;75985;CC;13/09/18;53;;;;;;
40603;11903;81915;CC;13/09/18;48;;;;;;
40604;11938;72945;CC;13/09/18;107;;;;;;
40605;11942;75944;CC;13/09/18;120;;;;;;
40606;11969;74589;CC;13/09/18;118;;;;;;
40607;11972;78597;CC;13/09/18;86;;;;;;
40608;11979;80646;CC;13/09/18;55;;;;;;
40609;11984;75656;CC;13/09/18;64;;;;;;
40610;12096;81465;CC;13/09/18;73;;;;;;
40611;12174;74014;TI;13/09/18;51;;;;;;
40612;12176;74535;CC;13/09/18;36;;;;;;
40613;10370;73895;CC;13/09/18;76;;;;;;
40614;10411;73210;CC;13/09/18;70;;;;;;
40615;10454;75078;CC;13/09/18;62;;;;;;
40616;10541;78662;CC;13/09/18;100;;;;;;
40617;10626;78427;CC;13/09/18;109;;;;;;
40618;10632;73670;CC;13/09/18;47;;;;;;
40619;10664;80555;CC;13/09/18;101;;;;;;
40620;10702;72797;CC;13/09/18;61;;;;;;
40621;10808;80465;CC;13/09/18;100;;;;;;
40622;10826;75548;CC;13/09/18;105;;;;;;
40623;10880;76136;CC;13/09/18;94;;;;;;
40624;10916;76743;CC;13/09/18;62;;;;;;
40625;11792;74157;CC;12/09/18;32;;;;;;
40626;12036;76763;CC;12/09/18;111;;;;;;
40627;12153;72859;CC;12/09/18;62;;;;;;
40628;10306;72852;CC;12/09/18;66;;;;;;
40629;10427;77187;CC;12/09/18;55;;;;;;
40630;10493;81455;CC;12/09/18;66;;;;;;
40631;10498;81363;CC;12/09/18;50;;;;;;
40632;10571;78583;CC;12/09/18;99;;;;;;
40633;10599;80637;CC;12/09/18;65;;;;;;
40634;10663;81213;CC;12/09/18;91;;;;;;
40635;10928;80901;CC;12/09/18;120;;;;;;
40636;10944;78366;CC;12/09/18;65;;;;;;
40637;11762;77692;CC;11/09/18;40;;;;;;
40638;11799;72557;CC;11/09/18;36;;;;;;
40639;11882;81992;CC;11/09/18;115;;;;;;
40640;11901;80197;CC;11/09/18;94;;;;;;
40641;11910;75695;CC;11/09/18;43;;;;;;
40642;11928;81438;CC;11/09/18;41;;;;;;
40643;11944;78171;CC;11/09/18;37;;;;;;
40644;10280;77487;CC;11/09/18;117;;;;;;
40645;10307;75536;CC;11/09/18;69;;;;;;
40646;10369;75415;CC;11/09/18;70;;;;;;
40647;10391;81405;CC;11/09/18;79;;;;;;
40648;10494;75073;CC;11/09/18;37;;;;;;
40649;10526;75213;CC;11/09/18;56;;;;;;
40650;10545;72112;CC;11/09/18;82;;;;;;
40651;10563;78548;CC;11/09/18;92;;;;;;
40652;10657;80448;CC;11/09/18;99;;;;;;
40653;10752;76881;CC;11/09/18;50;;;;;;
40654;10805;77644;CC;11/09/18;67;;;;;;
40655;10830;80674;CC;11/09/18;83;;;;;;
40656;10833;75910;CC;11/09/18;38;;;;;;
40657;10859;81198;CC;11/09/18;65;;;;;;
40658;10866;79993;CC;11/09/18;43;;;;;;
40659;10868;78303;CC;11/09/18;74;;;;;;
40660;10979;75330;CC;11/09/18;55;;;;;;
40661;11004;79599;CC;11/09/18;94;;;;;;
40662;11008;81898;CC;11/09/18;76;;;;;;
40663;11012;80442;CC;11/09/18;48;;;;;;
40664;11017;80778;CC;11/09/18;55;;;;;;
40665;11795;80898;CC;10/09/18;59;;;;;;
40666;12005;81010;CC;10/09/18;61;;;;;;
40667;12053;78507;CC;10/09/18;113;;;;;;
40668;12154;76409;CC;10/09/18;95;;;;;;
40669;12213;80320;CC;10/09/18;34;;;;;;
40670;10521;81378;CC;10/09/18;118;;;;;;
40671;10745;75397;CC;10/09/18;67;;;;;;
40672;10864;74625;CC;10/09/18;116;;;;;;
40673;10942;73817;CC;10/09/18;112;;;;;;
40674;11800;76720;CC;9/09/18;60;;;;;;
40675;11874;72721;CC;9/09/18;110;;;;;;
40676;11943;74472;CC;9/09/18;52;;;;;;
40677;12024;77400;CC;9/09/18;119;;;;;;
40678;12124;80173;CC;9/09/18;36;;;;;;
40679;12165;76024;CC;9/09/18;90;;;;;;
40680;10270;73733;CC;9/09/18;106;;;;;;
40681;10284;79647;CC;9/09/18;33;;;;;;
40682;10476;73664;CC;9/09/18;58;;;;;;
40683;10579;75641;CC;9/09/18;45;;;;;;
40684;10643;78900;CC;9/09/18;69;;;;;;
40685;10648;78292;CC;9/09/18;88;;;;;;
40686;10715;75690;CC;9/09/18;54;;;;;;
40687;10740;72400;CC;9/09/18;58;;;;;;
40688;10910;77553;CC;9/09/18;40;;;;;;
40689;10917;75808;CC;9/09/18;51;;;;;;
40690;10984;77590;CC;9/09/18;98;;;;;;
40691;11027;78194;CC;9/09/18;105;;;;;;
40692;11766;79799;CC;8/09/18;38;;;;;;
40693;11894;76230;CC;8/09/18;92;;;;;;
40694;11930;78610;CC;8/09/18;48;;;;;;
40695;12113;78670;CC;8/09/18;120;;;;;;
40696;12126;77218;CC;8/09/18;52;;;;;;
40697;12150;79034;CC;8/09/18;55;;;;;;
40698;12251;73379;CC;8/09/18;113;;;;;;
40699;10333;81958;CC;8/09/18;44;;;;;;
40700;10356;74694;CC;8/09/18;64;;;;;;
40701;10359;80276;CC;8/09/18;116;;;;;;
40702;10403;78767;CC;8/09/18;37;;;;;;
40703;10416;80079;CC;8/09/18;62;;;;;;
40704;10700;81786;CC;8/09/18;78;;;;;;
40705;10709;77667;CC;8/09/18;44;;;;;;
40706;10807;81814;CC;8/09/18;61;;;;;;
40707;10846;79703;CC;8/09/18;90;;;;;;
40708;10893;79047;CC;8/09/18;51;;;;;;
40709;10977;79753;CC;8/09/18;63;;;;;;
40710;10983;72129;CC;8/09/18;43;;;;;;
40711;11789;76573;CC;7/09/18;48;;;;;;
40712;11837;80330;CC;7/09/18;33;;;;;;
40713;11851;80505;CC;7/09/18;35;;;;;;
40714;11865;75229;CC;7/09/18;75;;;;;;
40715;11954;81858;CC;7/09/18;92;;;;;;
40716;11977;80087;CC;7/09/18;119;;;;;;
40717;11997;73769;CC;7/09/18;68;;;;;;
40718;12008;72802;CC;7/09/18;79;;;;;;
40719;12040;76515;CC;7/09/18;86;;;;;;
40720;12052;79669;CC;7/09/18;119;;;;;;
40721;12058;74632;CC;7/09/18;92;;;;;;
40722;12157;78190;CC;7/09/18;90;;;;;;
40723;12169;81332;CC;7/09/18;80;;;;;;
40724;10289;76160;CC;7/09/18;31;;;;;;
40725;10364;73883;CC;7/09/18;80;;;;;;
40726;10383;73011;CC;7/09/18;64;;;;;;
40727;10459;78390;CC;7/09/18;95;;;;;;
40728;10473;76581;CC;7/09/18;93;;;;;;
40729;10475;79732;CC;7/09/18;101;;;;;;
40730;10693;77564;CC;7/09/18;120;;;;;;
40731;10835;76225;CC;7/09/18;111;;;;;;
40732;10899;81113;CC;7/09/18;88;;;;;;
40733;10987;81682;CC;7/09/18;78;;;;;;
40734;10994;75514;CC;7/09/18;92;;;;;;
40735;11052;81281;CC;7/09/18;103;;;;;;
40736;11788;80056;CC;6/09/18;60;;;;;;
40737;11849;80900;CC;6/09/18;47;;;;;;
40738;11873;78707;CC;6/09/18;57;;;;;;
40739;11940;81152;CC;6/09/18;66;;;;;;
40740;11983;79754;CC;6/09/18;70;;;;;;
40741;12014;75300;CC;6/09/18;65;;;;;;
40742;12121;78845;TI;6/09/18;54;;;;;;
40743;12163;75338;CC;6/09/18;78;;;;;;
40744;12196;72647;CC;6/09/18;42;;;;;;
40745;12211;81058;CC;6/09/18;37;;;;;;
40746;10283;77345;CC;6/09/18;112;;;;;;
40747;10322;75561;CC;6/09/18;114;;;;;;
40748;10340;80115;CC;6/09/18;89;;;;;;
40749;10417;75739;CC;6/09/18;72;;;;;;
40750;10419;79842;CC;6/09/18;84;;;;;;
40751;10484;76251;CC;6/09/18;114;;;;;;
40752;10536;80615;CC;6/09/18;43;;;;;;
40753;10624;79623;CC;6/09/18;47;;;;;;
40754;10647;78661;CC;6/09/18;116;;;;;;
40755;10649;81810;CC;6/09/18;92;;;;;;
40756;10686;76643;CC;6/09/18;84;;;;;;
40757;10689;77041;CC;6/09/18;35;;;;;;
40758;10794;76687;CC;6/09/18;109;;;;;;
40759;10848;74822;CC;6/09/18;80;;;;;;
40760;11005;81022;CC;6/09/18;57;;;;;;
40761;11764;78375;CC;5/09/18;32;;;;;;
40762;11834;76121;CC;5/09/18;45;;;;;;
40763;11885;76522;CC;5/09/18;70;;;;;;
40764;11993;79312;CC;5/09/18;64;;;;;;
40765;12170;78398;CC;5/09/18;36;;;;;;
40766;12190;78996;TI;5/09/18;47;;;;;;
40767;10285;78080;CC;5/09/18;52;;;;;;
40768;10336;77079;CC;5/09/18;53;;;;;;
40769;10382;72162;CC;5/09/18;47;;;;;;
40770;10439;73175;CC;5/09/18;44;;;;;;
40771;10466;76406;CC;5/09/18;70;;;;;;
40772;10503;79950;CC;5/09/18;50;;;;;;
40773;10531;81794;CC;5/09/18;42;;;;;;
40774;10581;80009;CC;5/09/18;48;;;;;;
40775;10742;80135;CC;5/09/18;72;;;;;;
40776;10818;75610;CC;5/09/18;81;;;;;;
40777;10879;78178;CC;5/09/18;67;;;;;;
40778;10892;78974;CC;5/09/18;87;;;;;;
40779;10939;74928;CC;5/09/18;57;;;;;;
40780;11047;73857;CC;5/09/18;39;;;;;;
40781;11861;73279;CC;4/09/18;31;;;;;;
40782;11906;79767;CC;4/09/18;83;;;;;;
40783;11935;78198;CC;4/09/18;94;;;;;;
40784;12098;76231;CC;4/09/18;59;;;;;;
40785;12160;76395;CC;4/09/18;111;;;;;;
40786;12227;80267;CC;4/09/18;42;;;;;;
40787;10330;75565;CC;4/09/18;91;;;;;;
40788;10351;80810;CC;4/09/18;74;;;;;;
40789;10406;73483;CC;4/09/18;81;;;;;;
40790;10462;75929;CC;4/09/18;62;;;;;;
40791;10594;79347;CC;4/09/18;51;;;;;;
40792;10637;78886;CC;4/09/18;38;;;;;;
40793;10678;81462;CC;4/09/18;78;;;;;;
40794;10801;79010;CC;4/09/18;70;;;;;;
40795;10940;77367;CC;4/09/18;51;;;;;;
40796;10967;76027;CC;4/09/18;106;;;;;;
40797;11915;72766;CC;3/09/18;52;;;;;;
40798;11936;79460;CC;3/09/18;117;;;;;;
40799;12025;73163;CC;3/09/18;37;;;;;;
40800;12101;81277;CC;3/09/18;106;;;;;;
40801;12155;75160;CC;3/09/18;52;;;;;;
40802;12199;74633;CC;3/09/18;43;;;;;;
40803;12242;74925;CC;3/09/18;92;;;;;;
40804;10266;74834;CC;3/09/18;79;;;;;;
40805;10299;78239;CC;3/09/18;37;;;;;;
40806;10300;78231;CC;3/09/18;33;;;;;;
40807;10409;82077;CC;3/09/18;40;;;;;;
40808;10415;78631;CC;3/09/18;72;;;;;;
40809;10467;74859;TI;3/09/18;79;;;;;;
40810;10520;81793;CC;3/09/18;79;;;;;;
40811;10656;76004;CC;3/09/18;58;;;;;;
40812;10679;81911;CC;3/09/18;116;;;;;;
40813;10687;73519;CC;3/09/18;46;;;;;;
40814;10881;80164;CC;3/09/18;61;;;;;;
40815;10981;77970;CC;3/09/18;117;;;;;;
40816;11037;74523;CC;3/09/18;110;;;;;;
40817;11856;72305;CC;2/09/18;58;;;;;;
40818;11891;81101;CC;2/09/18;116;;;;;;
40819;11932;81304;CC;2/09/18;63;;;;;;
40820;11971;80414;CC;2/09/18;108;;;;;;
40821;12107;81096;CC;2/09/18;88;;;;;;
40822;12217;81491;CC;2/09/18;74;;;;;;
40823;12258;77202;CC;2/09/18;99;;;;;;
40824;10318;78070;CC;2/09/18;106;;;;;;
40825;10321;73991;CC;2/09/18;113;;;;;;
40826;10374;73055;CC;2/09/18;49;;;;;;
40827;10413;80415;CC;2/09/18;78;;;;;;
40828;10511;78455;CC;2/09/18;88;;;;;;
40829;11054;74090;CC;2/09/18;59;;;;;;
40830;11774;82044;CC;1/09/18;46;;;;;;
40831;11862;74502;CC;1/09/18;79;;;;;;
40832;11955;79094;CC;1/09/18;38;;;;;;
40833;10355;74299;CC;1/09/18;38;;;;;;
40834;10407;77702;CC;1/09/18;91;;;;;;
40835;10535;80114;CC;1/09/18;98;;;;;;
40836;10623;73701;CC;1/09/18;87;;;;;;
40837;10802;73283;CC;1/09/18;63;;;;;;
40838;10804;80574;CC;1/09/18;39;;;;;;
40839;10907;75038;CC;1/09/18;112;;;;;;
40840;10992;81658;CC;1/09/18;69;;;;;;
40841;10995;78705;CC;1/09/18;64;;;;;;
40842;11021;80634;CC;1/09/18;83;;;;;;
40843;11038;80256;CC;1/09/18;101;;;;;;
40844;11778;76857;CC;31/08/18;47;;;;;;
40845;11779;77561;CC;31/08/18;31;;;;;;
40846;11819;80365;CC;31/08/18;31;;;;;;
40847;11842;78527;TI;31/08/18;52;;;;;;
40848;11859;79331;CC;31/08/18;34;;;;;;
40849;12084;81951;CC;31/08/18;81;;;;;;
40850;12109;72522;CC;31/08/18;55;;;;;;
40851;10287;76968;CC;31/08/18;76;;;;;;
40852;10451;78825;CC;31/08/18;62;;;;;;
40853;10564;76337;CC;31/08/18;62;;;;;;
40854;10578;75542;CC;31/08/18;90;;;;;;
40855;10606;80045;CC;31/08/18;78;;;;;;
40856;10708;78202;CC;31/08/18;120;;;;;;
40857;10712;73558;CC;31/08/18;37;;;;;;
40858;10784;73688;CC;31/08/18;36;;;;;;
40859;10841;79438;CC;31/08/18;56;;;;;;
40860;10851;74900;CC;31/08/18;106;;;;;;
40861;10891;79430;CC;31/08/18;42;;;;;;
40862;10925;80588;CC;31/08/18;31;;;;;;
40863;10958;76854;CC;31/08/18;89;;;;;;
40864;11022;79127;CC;31/08/18;89;;;;;;
40865;11867;73450;CC;30/08/18;73;;;;;;
40866;11881;77338;CC;30/08/18;110;;;;;;
40867;11961;79820;CC;30/08/18;88;;;;;;
40868;11987;78841;CC;30/08/18;39;;;;;;
40869;12001;75935;CC;30/08/18;104;;;;;;
40870;12002;73132;CC;30/08/18;68;;;;;;
40871;12044;79324;TI;30/08/18;111;;;;;;
40872;12079;78344;CC;30/08/18;81;;;;;;
40873;12192;77931;CC;30/08/18;109;;;;;;
40874;12246;79087;CC;30/08/18;58;;;;;;
40875;10309;79527;CC;30/08/18;103;;;;;;
40876;10437;75834;TI;30/08/18;104;;;;;;
40877;10516;78611;CC;30/08/18;48;;;;;;
40878;10616;77568;CC;30/08/18;85;;;;;;
40879;10659;74150;CC;30/08/18;92;;;;;;
40880;10736;76938;CC;30/08/18;35;;;;;;
40881;10758;74410;CC;30/08/18;94;;;;;;
40882;10777;73952;CC;30/08/18;101;;;;;;
40883;10791;78578;CC;30/08/18;87;;;;;;
40884;10919;81859;CC;30/08/18;108;;;;;;
40885;10932;81780;CC;30/08/18;106;;;;;;
40886;10933;73866;CC;30/08/18;73;;;;;;
40887;11018;74885;CC;30/08/18;59;;;;;;
40888;11025;73924;CC;30/08/18;72;;;;;;
40889;11028;79963;CC;30/08/18;34;;;;;;
40890;11030;80295;CC;30/08/18;109;;;;;;
40891;11777;74223;CC;29/08/18;50;;;;;;
40892;11781;75020;CC;29/08/18;39;;;;;;
40893;11864;75267;CC;29/08/18;92;;;;;;
40894;11904;76025;CC;29/08/18;40;;;;;;
40895;12010;81361;CC;29/08/18;70;;;;;;
40896;12020;72472;CC;29/08/18;99;;;;;;
40897;10296;72528;CC;29/08/18;41;;;;;;
40898;10308;78701;CC;29/08/18;57;;;;;;
40899;10334;78805;CC;29/08/18;73;;;;;;
40900;10337;74799;CC;29/08/18;100;;;;;;
40901;10357;81204;CC;29/08/18;49;;;;;;
40902;10525;80605;CC;29/08/18;34;;;;;;
40903;10542;72520;CC;29/08/18;94;;;;;;
40904;10597;78706;TI;29/08/18;104;;;;;;
40905;10803;72605;CC;29/08/18;104;;;;;;
40906;10806;75482;CC;29/08/18;31;;;;;;
40907;10838;78851;CC;29/08/18;106;;;;;;
40908;10903;80333;CC;29/08/18;63;;;;;;
40909;10945;75493;CC;29/08/18;31;;;;;;
40910;10957;72632;CC;29/08/18;63;;;;;;
40911;10974;77672;CC;29/08/18;77;;;;;;
40912;11761;72543;CC;28/08/18;42;;;;;;
40913;11810;81449;CC;28/08/18;54;;;;;;
40914;11872;72993;CC;28/08/18;33;;;;;;
40915;12049;74526;CC;28/08/18;49;;;;;;
40916;12092;78384;CC;28/08/18;83;;;;;;
40917;10349;76712;CC;28/08/18;64;;;;;;
40918;10429;73362;CC;28/08/18;89;;;;;;
40919;10497;79338;CC;28/08/18;105;;;;;;
40920;10530;81632;CC;28/08/18;74;;;;;;
40921;10618;79841;CC;28/08/18;109;;;;;;
40922;10653;79832;CC;28/08/18;76;;;;;;
40923;10786;79484;CC;28/08/18;37;;;;;;
40924;10790;74143;CC;28/08/18;43;;;;;;
40925;10909;78818;CC;28/08/18;99;;;;;;
40926;10971;76424;CC;28/08/18;108;;;;;;
40927;11768;81312;CC;27/08/18;35;;;;;;
40928;11814;81288;CC;27/08/18;46;;;;;;
40929;11911;79955;CC;27/08/18;69;;;;;;
40930;11952;77866;CC;27/08/18;107;;;;;;
40931;12037;72980;CC;27/08/18;76;;;;;;
40932;12093;75893;CC;27/08/18;34;;;;;;
40933;12102;76916;CC;27/08/18;104;;;;;;
40934;12114;77191;CC;27/08/18;95;;;;;;
40935;12162;74845;CC;27/08/18;57;;;;;;
40936;12173;79248;CC;27/08/18;59;;;;;;
40937;12257;80109;CC;27/08/18;57;;;;;;
40938;10295;74353;CC;27/08/18;104;;;;;;
40939;10436;72850;TI;27/08/18;90;;;;;;
40940;10557;77836;CC;27/08/18;67;;;;;;
40941;10559;82039;CC;27/08/18;92;;;;;;
40942;10580;79235;CC;27/08/18;120;;;;;;
40943;10750;77859;CC;27/08/18;120;;;;;;
40944;10757;80454;CC;27/08/18;96;;;;;;
40945;10793;78096;CC;27/08/18;120;;;;;;
40946;10887;78241;CC;27/08/18;46;;;;;;
40947;10912;78153;CC;27/08/18;118;;;;;;
40948;10935;77486;CC;27/08/18;98;;;;;;
40949;11029;75010;CC;27/08/18;111;;;;;;
40950;11790;72447;CC;26/08/18;58;;;;;;
40951;11900;81212;CC;26/08/18;104;;;;;;
40952;11917;80533;CC;26/08/18;100;;;;;;
